feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,15.0,24.0,9.0,19.5,4.5,15.0,49.0,83.0,34.0,66.0,17.0,49.0,30.973763,51.9961,21.022339,41.484932,10.511169,30.973763,317.3,2180.0,1862.7,1248.65,931.35,317.3,6.0,15.0,9.0,10.5,4.5,6.0,3.0,4.0,1.0,3.5,0.5,3.0,107.0,139.0,32.0,123.0,16.0,107.0,1.66,2.19,0.53,1.925,0.265,1.66,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.5,0.5,5.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,1.5,3.0,11.19,22.570238,11.380239,16.88012,5.6901193,11.19,0.0,1.625,1.625,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,115.5,113.5,2.0,1.5,1.5,2.5,0.0,1.0,0.067815945,0.016953986,-0.16873567,-7.9927692,-0.11728929,0.0,12.085,-0.6592619
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,45.0,64.0,19.0,51.75,6.125,49.0,27.0,75.0,48.0,59.0,16.0,75.0,102.9055,157.25,54.3445,122.447876,17.401062,114.818,429.75,2237.0,1807.25,1170.625,740.875,429.75,3.0,13.0,10.0,9.5,3.5,13.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,196.0,54.0,155.5,20.25,142.0,1.2,2.28,1.08,1.76,0.28,1.78,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,10.0,9.0,7.25,3.125,10.0,0.0,7.0,7.0,1.75,2.625,0.0,9.0,13.0,4.0,11.25,1.75,13.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,9.0,9.0,2.75,3.125,0.0,0.0,7.0,7.0,1.75,2.625,0.0,3.0,16.0,13.0,7.25,4.375,5.0,13.64,32.05,18.41,23.5525,4.95625,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,174.25,35.25,139.0,1.75,0.5,7.25,1.75,0.0,0.2529327,0.033464245,-0.00076385,-4.963182,-0.018738652,0.0,22.0902,-0.6220937
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,1.0,28.0,27.0,11.25,8.375,8.0,61.0,92.0,31.0,81.75,10.375,87.0,1.00794,58.6934,57.68546,22.925035,17.884182,15.9994,14.01,1728.0,1713.99,462.9025,632.54877,54.8,1.0,16.0,15.0,10.75,5.25,16.0,1.0,4.0,3.0,2.25,0.875,2.0,31.0,124.0,93.0,71.75,26.125,66.0,1.91,3.44,1.53,2.7475,0.6925,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.75,2.375,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.75,0.375,2.0,6.615,10.32,3.705,8.78625,1.085625,9.105,0.0,7.853,7.853,1.96325,2.944875,0.0,0.0,0.5953947,0.5953947,0.14884867,0.22327301,0.0,12.0,225.0,213.0,110.75,98.75,12.0,1.75,2.0,2.0,0.0,0.0,0.44301948,0.0965704,0.24916817,-4.851072,0.07114698,0.578,7.75994,-0.99452627
3.0,0.65465367,0.59704846,0.575065,0.57206917,0.5714844,23.0,34.0,11.0,30.0,4.571429,34.0,46.0,89.0,43.0,72.71429,18.612246,89.0,50.9415,78.96,28.0185,68.05949,12.45773,78.96,494.0,2183.0,1689.0,1152.8572,752.9796,494.0,5.0,16.0,11.0,12.0,4.571429,16.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,153.0,33.0,130.0,13.142858,120.0,1.63,2.55,0.92,2.1957142,0.40489796,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857144,1.9591837,4.0,3.0,10.0,7.0,7.714286,2.6938775,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,12.0,4.571429,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428572,0.97959185,2.0,0.0,7.0,7.0,2.2857144,2.6938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4285715,2.0408163,2.0,10.32,25.92,15.6,20.002857,6.762449,25.92,0.0,0.799,0.799,0.45657143,0.39134693,0.799,0.0,0.5953947,0.5953947,0.08505639,0.14581095,0.0,14.0,229.0,215.0,105.57143,104.65306,14.0,2.0,2.2857144,7.714286,0.0,0.0,0.19071165,0.039874244,0.032617386,-5.932355,0.006119285,0.0,17.2173,-0.59331673
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,14.0,40.0,26.0,23.333334,11.111111,14.0,44.0,88.0,44.0,70.0,17.333334,44.0,28.0855,91.224,63.1385,50.458168,27.177221,28.0855,388.36,2128.0,1739.64,1401.12,675.17334,388.36,4.0,16.0,12.0,11.333333,4.888889,4.0,3.0,5.0,2.0,3.6666667,0.8888889,3.0,105.0,175.0,70.0,130.33333,29.777779,105.0,1.33,2.58,1.25,1.9366666,0.4288889,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.3333334,0.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.6666665,0.8888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.3333334,0.0,0.0,8.0,8.0,2.6666667,3.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.6666665,2.2222223,2.0,20.44,25.786875,5.346875,23.140625,1.8004167,20.44,0.0,2.202,2.202,0.9916667,0.8068889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,227.0,157.0,163.66667,62.444443,70.0,2.0,2.0,0.6666667,0.0,0.0,0.32336617,0.056727607,-7.2e-05,-7.237705,-0.12269103,0.0,17.1498,-1.3007225
4.0,0.6468132,0.59499675,0.574963,0.5720643,0.5714843,24.0,49.0,25.0,31.857143,4.897959,34.0,49.0,89.0,40.0,74.78571,16.27551,89.0,51.9961,114.818,62.8219,72.71632,13.150167,78.96,429.75,2180.0,1750.25,1032.8229,701.9508,494.0,6.0,16.0,10.0,12.571428,3.9795918,16.0,4.0,5.0,1.0,4.071429,0.13265306,4.0,120.0,142.0,22.0,127.85714,8.979591,120.0,1.66,2.55,0.89,2.1942856,0.40653062,2.55,1.0,2.0,1.0,1.6428572,0.45918366,2.0,0.0,4.0,4.0,2.357143,1.8775511,4.0,5.0,10.0,5.0,8.571428,2.0408163,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,12.571428,3.9795918,16.0,0.0,1.0,1.0,0.35714287,0.45918366,0.0,0.0,5.0,5.0,1.5,1.0714285,2.0,0.0,5.0,5.0,1.4285715,2.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2857144,1.7959183,2.0,11.07,25.92,14.85,20.532143,6.690102,25.92,0.0,0.799,0.799,0.45657143,0.39134693,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,99.42857,97.63265,14.0,1.6428572,2.357143,8.571428,0.0,0.0,0.17965065,0.039428487,0.8568163,-5.683178,0.00012283679,0.0,21.7341,-0.5175295
5.0,0.5440588,0.46637625,0.42400154,0.41110855,0.40410438,1.0,26.0,25.0,6.4,4.32,1.0,55.0,92.0,37.0,87.0,4.16,92.0,1.00794,55.845,54.83706,12.563056,9.244093,1.00794,14.01,1811.0,1796.99,136.7368,174.20078,14.01,1.0,16.0,15.0,9.52,6.9376,1.0,1.0,4.0,3.0,1.76,0.608,1.0,31.0,132.0,101.0,58.56,22.048,31.0,1.83,3.44,1.61,2.7468,0.537472,2.2,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,2.08,1.8304,0.0,0.0,6.0,6.0,0.24,0.4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.92,2.336,1.0,0.0,1.0,1.0,0.4,0.48,1.0,0.0,3.0,3.0,1.28,1.1264,0.0,0.0,4.0,4.0,0.16,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.84,0.672,1.0,6.615,25.786875,19.171875,10.41475,3.87804,6.615,0.0,7.853,7.853,4.34728,3.4732864,7.853,0.0,2.1106627,2.1106627,0.084426515,0.1620989,0.0,12.0,229.0,217.0,127.24,82.912,194.0,1.6,2.08,0.24,0.0,1.0,0.47692215,0.068347685,0.16000019,-5.5599713,0.15414964,3.635,7.12832,-0.91147417
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,46.0,80.0,34.0,63.333332,11.555555,46.0,27.0,71.0,44.0,53.333332,17.555555,27.0,106.42,200.59,94.17,154.75333,32.22222,106.42,234.32,1828.05,1593.73,1216.1233,654.5356,234.32,3.0,12.0,9.0,8.333333,3.5555556,3.0,5.0,6.0,1.0,5.6666665,0.44444445,5.0,132.0,196.0,64.0,155.66667,26.88889,132.0,1.2,2.2,1.0,1.8,0.4,1.2,0.0,2.0,2.0,1.3333334,0.8888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,1.0,0.0,14.0,14.0,7.0,4.6666665,0.0,10.0,26.0,16.0,15.333333,7.111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,7.0,7.0,2.3333333,3.1111112,0.0,0.0,16.0,16.0,5.3333335,7.111111,0.0,14.41,32.05,17.64,23.899195,6.3261304,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,1.3333334,0.0,7.0,7.0,0.0,0.22119921,0.042111732,-0.0003199111,-4.0890193,-0.056755062,0.0,22.0087,-0.6921015
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,7.0,92.0,85.0,50.666668,29.11111,7.0,20.0,96.0,76.0,66.0,30.666666,20.0,14.0067,238.02892,224.02222,126.31336,74.87111,14.0067,63.05,1408.0,1344.95,619.3,525.8,63.05,3.0,17.0,14.0,11.666667,5.7777777,3.0,2.0,7.0,5.0,4.6666665,1.7777778,2.0,71.0,196.0,125.0,135.33333,42.88889,71.0,1.38,3.04,1.66,2.36,0.6533333,1.38,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666667,1.7777778,0.0,0.0,10.0,10.0,3.6666667,4.2222223,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,5.0,17.0,12.0,9.333333,5.111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333334,1.1111112,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,11.0,11.0,3.6666667,4.888889,0.0,1.0,20.0,19.0,8.0,8.0,1.0,14.76875,43.015,28.24625,25.93625,11.385834,14.76875,0.0,6.437,6.437,2.4996667,2.624889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,194.0,131.0,107.0,58.0,63.0,2.0,2.6666667,3.6666667,1.0,0.0,0.4978719,0.09660137,0.6669044,-8.345361,-0.15396743,0.0,23.8159,-1.4240102
3.0,0.71145827,0.6758002,0.66723156,0.66671056,0.6666678,1.0,78.0,77.0,17.555555,22.074074,1.0,4.0,92.0,88.0,69.22222,30.37037,92.0,1.00794,195.084,194.07607,41.340805,53.777153,1.00794,14.01,2041.4,2027.39,305.59778,388.7837,14.01,1.0,10.0,9.0,2.0,1.7777778,1.0,1.0,6.0,5.0,2.4444444,1.925926,1.0,31.0,220.0,189.0,84.666664,71.55556,31.0,0.82,2.28,1.46,1.9022223,0.48098767,2.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,1.7777778,0.0,0.0,14.0,14.0,1.5555556,2.7654321,0.0,1.0,24.0,23.0,3.5555556,4.54321,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11111111,0.19753087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1111112,0.19753087,1.0,6.615,90.7225,84.1075,26.239445,28.659136,6.615,0.0,7.853,7.853,5.2353334,3.4902222,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,205.22223,14.962963,194.0,1.0,0.0,1.0,1.5555556,1.0,0.4130995,0.06643673,5.5666665e-06,-3.527017,-0.0790384,4.076,16.2469,-0.38638285
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,22.0,31.0,9.0,27.25,2.625,28.0,43.0,74.0,31.0,59.75,8.375,61.0,47.867,69.723,21.856,58.7442,5.4894,58.6934,302.91,1941.0,1638.09,1424.9775,561.03375,1728.0,4.0,13.0,9.0,9.25,2.625,10.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,160.0,38.0,132.5,13.75,124.0,1.54,1.91,0.37,1.7925,0.12625,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,2.0,10.0,8.0,7.0,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,9.25,2.625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,8.0,8.0,3.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.25,2.25,2.0,10.32,18.8575,8.5375,14.046875,3.726875,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.297703,0.2976917,0.5953947,64.0,225.0,161.0,177.0,56.5,225.0,2.0,0.25,7.0,0.0,0.0,0.03364595,0.005646599,0.00084555,-6.027151,0.00011060375,0.0,12.6884,-0.56136537
3.0,0.66332495,0.6144634,0.6009844,0.60007834,0.60000205,5.0,57.0,52.0,45.0,16.0,57.0,13.0,75.0,62.0,37.2,29.04,13.0,10.811,138.90547,128.09447,108.469086,39.063232,138.90547,429.75,2348.0,1918.25,1271.35,430.66,1193.0,3.0,13.0,10.0,7.0,4.8,3.0,2.0,6.0,4.0,5.0,1.2,6.0,84.0,207.0,123.0,169.4,45.12,207.0,1.1,2.04,0.94,1.424,0.3888,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,10.0,10.0,2.6,2.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,5.0,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,9.0,9.0,5.4,4.32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,7.4,1.92,9.0,7.1725,36.8975,29.725,28.425,10.167,36.8975,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,177.4,19.92,194.0,2.0,0.4,2.6,0.0,0.0,0.19820315,0.03755492,0.00152622,-5.017463,0.20230128,0.0,30.3166,-0.17662038
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,31.0,68.0,37.0,40.25,13.875,31.0,35.0,74.0,39.0,64.25,14.625,74.0,69.723,167.259,97.536,94.107,36.576,69.723,302.91,1770.0,1467.09,669.6825,550.15875,302.91,3.0,13.0,10.0,10.5,3.75,13.0,4.0,6.0,2.0,4.5,0.75,4.0,122.0,189.0,67.0,138.75,25.125,122.0,1.24,1.81,0.57,1.6675,0.21375,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,12.0,12.0,3.0,4.5,0.0,13.0,14.0,1.0,13.25,0.375,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.75,0.0,2.0,5.0,3.0,4.25,1.125,5.0,18.8575,30.585,11.7275,21.789375,4.3978124,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,0.75,7.5,3.0,0.0,0.07801378,0.014627583,0.0003002,-3.9283462,-0.042010576,0.0,18.9438,-0.51362616
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,16.0,40.0,24.0,24.0,10.666667,16.0,44.0,88.0,44.0,73.333336,19.555555,88.0,32.065,91.224,59.159,51.784668,26.292889,32.065,388.36,2128.0,1739.64,968.24,773.17334,388.36,4.0,16.0,12.0,12.0,5.3333335,16.0,3.0,5.0,2.0,3.6666667,0.8888889,3.0,105.0,175.0,70.0,128.33333,31.11111,105.0,1.33,2.58,1.25,2.1633334,0.5555556,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666667,1.7777778,4.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.3333335,0.8888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333334,0.8888889,2.0,0.0,8.0,8.0,2.6666667,3.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666667,2.0,23.195,25.786875,2.591875,24.922916,1.1519444,25.786875,0.0,2.202,2.202,1.468,0.97866666,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,111.333336,55.11111,70.0,2.0,2.6666667,0.6666667,0.0,1.0,0.32336617,0.07185914,0.0010866667,-7.111055,-0.2644486,1.077,23.2041,-1.7027422
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,15.0,40.0,25.0,27.5,12.5,15.0,44.0,83.0,39.0,63.5,19.5,44.0,30.973763,91.224,60.250237,61.09888,30.125118,30.973763,317.3,2128.0,1810.7,1222.65,905.35,317.3,4.0,15.0,11.0,9.5,5.5,4.0,3.0,5.0,2.0,4.0,1.0,3.0,107.0,175.0,68.0,141.0,34.0,107.0,1.33,2.19,0.86,1.76,0.43,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,22.570238,23.195,0.6247619,22.88262,0.31238094,22.570238,0.0,1.625,1.625,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,98.0,96.0,2.0,2.0,1.5,1.0,0.0,0.0,0.1688126,0.04220315,-0.0020330125,-8.359023,-0.3045444,0.0,18.7498,-1.5061542
3.0,0.71145827,0.6758002,0.66723156,0.66671056,0.6666678,35.0,92.0,57.0,41.77778,11.160494,35.0,4.0,95.0,91.0,66.44444,38.074074,95.0,79.904,238.02892,158.12491,98.70983,30.959795,79.904,265.8,1408.0,1142.2,403.08,223.31555,265.8,1.0,17.0,16.0,11.888889,6.814815,17.0,4.0,7.0,3.0,4.5555553,0.7407407,4.0,120.0,220.0,100.0,150.66667,40.88889,120.0,0.82,2.96,2.14,2.308889,0.86814815,2.96,1.0,2.0,1.0,1.7777778,0.34567901,2.0,0.0,5.0,5.0,3.3333333,2.2222223,5.0,0.0,10.0,10.0,6.7777777,4.296296,10.0,0.0,3.0,3.0,0.33333334,0.5925926,0.0,1.0,17.0,16.0,12.222222,6.3703704,17.0,0.0,1.0,1.0,0.22222222,0.34567901,0.0,0.0,1.0,1.0,0.6666667,0.44444445,1.0,0.0,9.0,9.0,1.0,1.7777778,0.0,0.0,11.0,11.0,1.2222222,2.1728394,0.0,1.0,20.0,19.0,3.1111112,3.7530863,1.0,20.025,90.7225,70.6975,42.038887,21.637161,29.48,0.0,1.457,1.457,0.9713333,0.64755553,1.457,0.0,0.0,0.0,0.0,0.0,0.0,63.0,229.0,166.0,100.55556,57.08642,64.0,1.7777778,3.3333333,6.7777777,0.33333334,0.0,0.6817443,0.1372504,0.22227283,-4.1282105,0.013103688,2.318,37.6944,-1.7810918
3.0,0.70710677,0.67354,0.66692686,0.6666783,0.6666668,22.0,40.0,18.0,33.0,3.6666667,34.0,43.0,89.0,46.0,73.833336,20.222221,89.0,47.867,91.224,43.357,75.82183,9.318277,78.96,494.0,2128.0,1634.0,1007.5,684.6667,494.0,4.0,16.0,12.0,12.0,5.3333335,16.0,4.0,5.0,1.0,4.1666665,0.2777778,4.0,120.0,175.0,55.0,135.83333,21.11111,120.0,1.33,2.55,1.22,2.1783333,0.49555555,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666667,1.7777778,4.0,2.0,10.0,8.0,7.3333335,3.5555556,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.0,5.3333335,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333334,0.8888889,2.0,0.0,8.0,8.0,2.6666667,3.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666667,2.0,16.69,25.92,9.23,23.9275,2.6566668,25.92,0.0,0.799,0.799,0.5326667,0.35511112,0.799,0.0,2.2533333e-05,2.2533333e-05,3.7555556e-06,6.2592594e-06,0.0,14.0,194.0,180.0,74.0,80.0,14.0,2.0,2.6666667,7.3333335,0.0,1.0,0.3107147,0.059839852,-0.00056383334,-6.233291,0.022186056,0.0,24.1317,-1.204971
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,5.0,72.0,67.0,27.333334,29.777779,5.0,45.0,72.0,27.0,63.0,12.0,72.0,10.811,178.49,167.679,66.704,74.524,10.811,2348.0,2506.0,158.0,2400.6667,70.22222,2348.0,4.0,13.0,9.0,10.0,4.0,13.0,2.0,6.0,4.0,3.3333333,1.7777778,2.0,84.0,175.0,91.0,114.333336,40.444443,84.0,1.3,2.04,0.74,1.7933333,0.3288889,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666667,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,14.0,14.0,4.6666665,6.2222223,0.0,3.0,18.0,15.0,8.0,6.6666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333,2.2222223,5.0,0.0,8.0,8.0,2.6666667,3.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333334,5.0,7.1725,22.2,15.0275,12.181666,6.678889,7.1725,0.0,1.524,1.524,1.016,0.67733335,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,175.33333,12.444445,166.0,2.0,0.6666667,0.6666667,4.6666665,0.0,0.12794258,0.028431682,-1.35e-05,-8.7939,-0.6664376,0.0,9.93389,-1.0234647
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,16.0,65.0,49.0,33.5,17.5,16.0,4.0,88.0,84.0,52.25,35.75,88.0,32.065,158.92535,126.86035,77.13079,45.06579,32.065,312.46,1629.0,1316.54,679.545,474.7275,388.36,1.0,16.0,15.0,9.0,7.0,16.0,3.0,6.0,3.0,4.25,1.25,3.0,105.0,220.0,115.0,156.0,51.0,105.0,0.82,2.58,1.76,1.7975,0.7825,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,1.0,11.0,10.0,6.0,2.5,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,1.0,5.0,4.0,2.5,1.25,2.0,25.786875,90.7225,64.93562,43.50823,23.607136,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,140.75,70.75,70.0,1.75,2.0,0.0,2.25,1.0,0.5390197,0.12129852,0.000664725,-5.317597,-0.17725912,2.396,27.7499,-1.8354481
